index,Better,Worse,label
182,frames/ChopstickUsing/F5,frames/ChopstickUsing/G4,1
95,frames/ChopstickUsing/H2,frames/ChopstickUsing/F5,1
353,frames/Suturing/E005,frames/Suturing/D004,1
300,frames/Knot_Tying/C003,frames/Knot_Tying/B002,1
207,frames/Suturing/I001,frames/Suturing/D004,1
248,frames/Suturing/C003,frames/Suturing/F001,1
139,frames/Suturing/E005,frames/Suturing/D001,1
26,frames/Knot_Tying/C001,frames/Knot_Tying/G003,1
60,frames/DoughRolling/S29,frames/DoughRolling/S37,1
144,frames/Suturing/E002,frames/Suturing/B004,1
43,frames/Needle_Passing/E001,frames/Needle_Passing/D004,1
224,frames/ChopstickUsing/F1,frames/ChopstickUsing/F4,1
143,frames/Suturing/F005,frames/Suturing/G003,1
24,frames/DoughRolling/S16,frames/DoughRolling/S28,0
27,frames/Suturing/E004,frames/Suturing/H004,0
107,frames/Needle_Passing/F004,frames/Needle_Passing/C001,1
50,frames/Knot_Tying/F002,frames/Knot_Tying/E002,1
21,frames/ChopstickUsing/A5,frames/ChopstickUsing/E5,0
13,frames/Knot_Tying/C002,frames/Knot_Tying/E004,1
107,frames/ChopstickUsing/H2,frames/ChopstickUsing/F1,1
174,frames/ChopstickUsing/A3,frames/ChopstickUsing/F5,1
96,frames/ChopstickUsing/C1,frames/ChopstickUsing/C2,1
23,frames/Suturing/E003,frames/Suturing/E005,0
97,frames/Knot_Tying/I002,frames/Knot_Tying/G004,1
296,frames/ChopstickUsing/C5,frames/ChopstickUsing/C2,1
64,frames/ChopstickUsing/D3,frames/ChopstickUsing/H1,1
102,frames/Suturing/H003,frames/Suturing/I001,1
78,frames/Suturing/G005,frames/Suturing/G004,1
89,frames/ChopstickUsing/H4,frames/ChopstickUsing/E3,1
55,frames/Knot_Tying/H005,frames/Knot_Tying/G001,1
331,frames/Knot_Tying/H004,frames/Knot_Tying/D002,1
115,frames/ChopstickUsing/D4,frames/ChopstickUsing/E5,1
104,frames/Suturing/I004,frames/Suturing/H001,1
257,frames/Suturing/F005,frames/Suturing/I001,1
4,frames/Knot_Tying/D003,frames/Knot_Tying/B004,1
345,frames/Suturing/I002,frames/Suturing/H001,1
65,frames/HandDrawing/E4,frames/HandDrawing/E2,1
241,frames/ChopstickUsing/G1,frames/ChopstickUsing/F4,1
91,frames/Needle_Passing/H004,frames/Needle_Passing/B001,1
197,frames/Knot_Tying/D001,frames/Knot_Tying/F004,1
350,frames/Suturing/F003,frames/Suturing/F002,1
353,frames/Suturing/I004,frames/Suturing/H004,1
93,frames/Suturing/D005,frames/Suturing/B005,1
84,frames/DoughRolling/S07,frames/DoughRolling/S41,1
309,frames/Suturing/I005,frames/Suturing/I003,1
38,frames/Knot_Tying/C005,frames/Knot_Tying/D005,1
1,frames/Sonic_Drawing/A4,frames/Sonic_Drawing/D1,1
78,frames/Needle_Passing/E001,frames/Needle_Passing/C003,1
102,frames/Needle_Passing/D002,frames/Needle_Passing/D003,1
271,frames/Knot_Tying/F002,frames/Knot_Tying/D002,1
202,frames/Suturing/F004,frames/Suturing/I001,1
38,frames/Sonic_Drawing/D3,frames/Sonic_Drawing/C1,1
359,frames/Suturing/C003,frames/Suturing/H005,1
219,frames/ChopstickUsing/C5,frames/ChopstickUsing/E2,1
42,frames/Suturing/F002,frames/Suturing/B002,1
301,frames/ChopstickUsing/D3,frames/ChopstickUsing/C3,1
129,frames/ChopstickUsing/D2,frames/ChopstickUsing/C1,1
280,frames/Knot_Tying/E005,frames/Knot_Tying/G001,1
287,frames/Suturing/H004,frames/Suturing/B002,1
30,frames/Suturing/E005,frames/Suturing/I005,0
212,frames/Knot_Tying/E003,frames/Knot_Tying/E002,1
118,frames/Needle_Passing/I003,frames/Needle_Passing/D004,1
78,frames/DoughRolling/S32,frames/DoughRolling/S51,1
15,frames/DoughRolling/S25,frames/DoughRolling/S20,1
69,frames/Knot_Tying/C001,frames/Knot_Tying/D004,1
119,frames/Suturing/E002,frames/Suturing/C005,1
129,frames/Suturing/G002,frames/Suturing/B004,1
34,frames/DoughRolling/S20,frames/DoughRolling/S41,0
86,frames/Suturing/G004,frames/Suturing/B004,1
148,frames/Knot_Tying/F002,frames/Knot_Tying/I001,1
49,frames/Sonic_Drawing/C4,frames/Sonic_Drawing/C5,1
371,frames/Knot_Tying/F002,frames/Knot_Tying/D005,1
276,frames/Needle_Passing/I002,frames/Needle_Passing/C001,1
294,frames/Suturing/F005,frames/Suturing/D005,1
140,frames/Needle_Passing/E003,frames/Needle_Passing/D003,1
16,frames/Needle_Passing/E005,frames/Needle_Passing/B003,1
65,frames/Needle_Passing/C004,frames/Needle_Passing/C003,1
59,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/D3,1
62,frames/DoughRolling/S28,frames/DoughRolling/S29,1
13,frames/Sonic_Drawing/A4,frames/Sonic_Drawing/C2,0
29,frames/Knot_Tying/E004,frames/Knot_Tying/D001,1
82,frames/ChopstickUsing/D4,frames/ChopstickUsing/D3,1
54,frames/DoughRolling/S53,frames/DoughRolling/S17,1
4,frames/DoughRolling/S15,frames/DoughRolling/S50,1
9,frames/Knot_Tying/C003,frames/Knot_Tying/I001,1
3,frames/HandDrawing/A2,frames/HandDrawing/E4,1
95,frames/Knot_Tying/G005,frames/Knot_Tying/B004,1
13,frames/Suturing/I002,frames/Suturing/D004,1
230,frames/Suturing/D002,frames/Suturing/I003,1
137,frames/Needle_Passing/I005,frames/Needle_Passing/I003,1
255,frames/Knot_Tying/G005,frames/Knot_Tying/F003,1
8,frames/DoughRolling/S08,frames/DoughRolling/S19,1
20,frames/ChopstickUsing/B1,frames/ChopstickUsing/A1,1
13,frames/ChopstickUsing/B2,frames/ChopstickUsing/E3,1
44,frames/DoughRolling/S30,frames/DoughRolling/S51,0
72,frames/ChopstickUsing/A2,frames/ChopstickUsing/B4,1
62,frames/Needle_Passing/D003,frames/Needle_Passing/C002,1
39,frames/DoughRolling/S17,frames/DoughRolling/S35,1
68,frames/DoughRolling/S36,frames/DoughRolling/S48,0
15,frames/ChopstickUsing/B1,frames/ChopstickUsing/F1,1
34,frames/ChopstickUsing/B4,frames/ChopstickUsing/E5,0
18,frames/Knot_Tying/H003,frames/Knot_Tying/I002,1
112,frames/Knot_Tying/H003,frames/Knot_Tying/G003,1
74,frames/DoughRolling/S37,frames/DoughRolling/S40,1
23,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/B5,1
26,frames/ChopstickUsing/E3,frames/ChopstickUsing/B5,1
91,frames/Suturing/G004,frames/Suturing/E005,1
58,frames/ChopstickUsing/A4,frames/ChopstickUsing/G3,1
218,frames/Knot_Tying/D003,frames/Knot_Tying/G002,1
67,frames/Needle_Passing/D005,frames/Needle_Passing/B001,1
126,frames/Needle_Passing/E003,frames/Needle_Passing/I002,1
242,frames/Needle_Passing/D005,frames/Needle_Passing/C005,1
285,frames/ChopstickUsing/H1,frames/ChopstickUsing/F4,1
48,frames/HandDrawing/B1,frames/HandDrawing/B2,1
404,frames/Suturing/E001,frames/Suturing/G001,1
12,frames/Needle_Passing/I005,frames/Needle_Passing/D002,1
55,frames/Suturing/C003,frames/Suturing/H004,1
56,frames/Knot_Tying/D004,frames/Knot_Tying/G002,1
77,frames/DoughRolling/S18,frames/DoughRolling/S41,1
147,frames/Knot_Tying/C005,frames/Knot_Tying/E004,1
3,frames/ChopstickUsing/A2,frames/ChopstickUsing/C1,0
10,frames/Needle_Passing/I004,frames/Needle_Passing/C004,1
371,frames/Suturing/F003,frames/Suturing/I002,1
48,frames/HandDrawing/E4,frames/HandDrawing/F3,1
1,frames/Sonic_Drawing/A4,frames/Sonic_Drawing/A1,1
83,frames/DoughRolling/S20,frames/DoughRolling/S34,1
342,frames/Suturing/C001,frames/Suturing/C002,1
79,frames/Needle_Passing/F004,frames/Needle_Passing/E004,1
5,frames/Sonic_Drawing/A3,frames/Sonic_Drawing/B1,0
13,frames/DoughRolling/S33,frames/DoughRolling/S08,1
53,frames/ChopstickUsing/C3,frames/ChopstickUsing/F5,1
380,frames/Suturing/C003,frames/Suturing/E004,1
226,frames/ChopstickUsing/D5,frames/ChopstickUsing/F2,1
134,frames/Knot_Tying/C001,frames/Knot_Tying/B002,1
23,frames/DoughRolling/S16,frames/DoughRolling/S11,1
324,frames/Suturing/F001,frames/Suturing/D002,1
71,frames/ChopstickUsing/F2,frames/ChopstickUsing/F3,1
297,frames/Knot_Tying/I003,frames/Knot_Tying/I005,1
285,frames/Knot_Tying/E003,frames/Knot_Tying/C003,1
133,frames/Knot_Tying/G003,frames/Knot_Tying/I003,1
63,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/A4,1
84,frames/ChopstickUsing/A3,frames/ChopstickUsing/E4,1
170,frames/Suturing/F003,frames/Suturing/D004,1
100,frames/DoughRolling/S18,frames/DoughRolling/S40,1
35,frames/HandDrawing/A4,frames/HandDrawing/A1,1
259,frames/Knot_Tying/E004,frames/Knot_Tying/H003,1
231,frames/Suturing/E003,frames/Suturing/D005,1
34,frames/ChopstickUsing/E1,frames/ChopstickUsing/G5,1
154,frames/ChopstickUsing/C1,frames/ChopstickUsing/C4,1
179,frames/Suturing/C001,frames/Suturing/B004,1
244,frames/Knot_Tying/C001,frames/Knot_Tying/B003,1
49,frames/Suturing/E005,frames/Suturing/G002,1
287,frames/Suturing/I005,frames/Suturing/B001,1
4,frames/ChopstickUsing/B3,frames/ChopstickUsing/B5,1
8,frames/Knot_Tying/F003,frames/Knot_Tying/I002,1
369,frames/Knot_Tying/C001,frames/Knot_Tying/E002,1
378,frames/Suturing/F005,frames/Suturing/B002,1
42,frames/Knot_Tying/H004,frames/Knot_Tying/D001,1
204,frames/Knot_Tying/F002,frames/Knot_Tying/H005,1
80,frames/Needle_Passing/I005,frames/Needle_Passing/F003,1
156,frames/Needle_Passing/I003,frames/Needle_Passing/C001,1
257,frames/Knot_Tying/E005,frames/Knot_Tying/B002,1
131,frames/ChopstickUsing/D4,frames/ChopstickUsing/C5,1
17,frames/DoughRolling/S15,frames/DoughRolling/S32,0
19,frames/ChopstickUsing/F2,frames/ChopstickUsing/A4,1
8,frames/Knot_Tying/C001,frames/Knot_Tying/F002,0
19,frames/Sonic_Drawing/A4,frames/Sonic_Drawing/B5,1
154,frames/ChopstickUsing/B2,frames/ChopstickUsing/G3,1
57,frames/Needle_Passing/B003,frames/Needle_Passing/C005,1
155,frames/Knot_Tying/D004,frames/Knot_Tying/B004,1
226,frames/Suturing/C001,frames/Suturing/D004,1
117,frames/Knot_Tying/E001,frames/Knot_Tying/F004,1
188,frames/ChopstickUsing/H4,frames/ChopstickUsing/F4,1
190,frames/Suturing/H003,frames/Suturing/E003,1
281,frames/Suturing/H004,frames/Suturing/D005,1
298,frames/Knot_Tying/G001,frames/Knot_Tying/G004,1
205,frames/Suturing/C005,frames/Suturing/B004,1
17,frames/Needle_Passing/D005,frames/Needle_Passing/D004,1
5,frames/DoughRolling/S49,frames/DoughRolling/S17,1
12,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/B5,1
181,frames/Knot_Tying/I001,frames/Knot_Tying/I003,1
50,frames/Needle_Passing/H002,frames/Needle_Passing/D004,1
298,frames/Suturing/F003,frames/Suturing/I005,1
157,frames/Needle_Passing/F004,frames/Needle_Passing/D003,1
30,frames/DoughRolling/S28,frames/DoughRolling/S29,1
31,frames/Needle_Passing/F001,frames/Needle_Passing/I004,1
165,frames/ChopstickUsing/E4,frames/ChopstickUsing/B4,1
203,frames/Suturing/I003,frames/Suturing/H001,1
205,frames/Knot_Tying/C005,frames/Knot_Tying/B004,1
10,frames/Needle_Passing/H004,frames/Needle_Passing/E005,1
112,frames/Needle_Passing/I004,frames/Needle_Passing/D003,1
55,frames/Sonic_Drawing/C4,frames/Sonic_Drawing/D1,1
24,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/B2,1
2,frames/ChopstickUsing/B3,frames/ChopstickUsing/E4,1
131,frames/Knot_Tying/F002,frames/Knot_Tying/D003,1
19,frames/Knot_Tying/I001,frames/Knot_Tying/I005,1
171,frames/ChopstickUsing/B1,frames/ChopstickUsing/G1,1
35,frames/DoughRolling/S20,frames/DoughRolling/S48,0
106,frames/Needle_Passing/E001,frames/Needle_Passing/B001,1
283,frames/Knot_Tying/F003,frames/Knot_Tying/I003,1
133,frames/Needle_Passing/E004,frames/Needle_Passing/C004,1
39,frames/Knot_Tying/C002,frames/Knot_Tying/I003,1
237,frames/Knot_Tying/H005,frames/Knot_Tying/B002,1
128,frames/Knot_Tying/D002,frames/Knot_Tying/I002,1
277,frames/Suturing/C003,frames/Suturing/I005,1
14,frames/Knot_Tying/H005,frames/Knot_Tying/B002,1
44,frames/Suturing/H003,frames/Suturing/E002,1
18,frames/Needle_Passing/F003,frames/Needle_Passing/I003,1
203,frames/ChopstickUsing/E5,frames/ChopstickUsing/F3,1
22,frames/Suturing/I005,frames/Suturing/E001,1
229,frames/ChopstickUsing/B3,frames/ChopstickUsing/F4,1
219,frames/Knot_Tying/D002,frames/Knot_Tying/F004,1
66,frames/Needle_Passing/E003,frames/Needle_Passing/D001,1
158,frames/Suturing/F003,frames/Suturing/G004,1
234,frames/Knot_Tying/D002,frames/Knot_Tying/B001,1
16,frames/Suturing/D001,frames/Suturing/D003,0
414,frames/Suturing/C004,frames/Suturing/D003,1
352,frames/Suturing/C001,frames/Suturing/H004,1
59,frames/DoughRolling/S33,frames/DoughRolling/S29,1
201,frames/Suturing/G005,frames/Suturing/H005,1
8,frames/Needle_Passing/I005,frames/Needle_Passing/C004,1
15,frames/HandDrawing/A4,frames/HandDrawing/E2,1
143,frames/Suturing/C003,frames/Suturing/G002,1
225,frames/ChopstickUsing/D1,frames/ChopstickUsing/H1,1
265,frames/Suturing/I003,frames/Suturing/B001,1
105,frames/Knot_Tying/F003,frames/Knot_Tying/G004,1
151,frames/ChopstickUsing/E4,frames/ChopstickUsing/E1,1
53,frames/Suturing/G002,frames/Suturing/D005,1
75,frames/Needle_Passing/H004,frames/Needle_Passing/C002,1
242,frames/ChopstickUsing/D2,frames/ChopstickUsing/G2,1
127,frames/Suturing/C005,frames/Suturing/G003,1
22,frames/HandDrawing/B4,frames/HandDrawing/E3,1
54,frames/Needle_Passing/I002,frames/Needle_Passing/D002,1
150,frames/Needle_Passing/E003,frames/Needle_Passing/C005,1
192,frames/ChopstickUsing/D2,frames/ChopstickUsing/C3,1
361,frames/Knot_Tying/F002,frames/Knot_Tying/E001,1
29,frames/HandDrawing/A4,frames/HandDrawing/B3,1
8,frames/HandDrawing/A5,frames/HandDrawing/E3,1
8,frames/HandDrawing/B3,frames/HandDrawing/B5,1
134,frames/Needle_Passing/B004,frames/Needle_Passing/B003,1
55,frames/ChopstickUsing/F5,frames/ChopstickUsing/A5,1
308,frames/Suturing/H003,frames/Suturing/C005,1
165,frames/Suturing/C004,frames/Suturing/G005,1
45,frames/Suturing/C005,frames/Suturing/B001,1
88,frames/DoughRolling/S07,frames/DoughRolling/S34,1
16,frames/Suturing/F004,frames/Suturing/G001,1
170,frames/Needle_Passing/C001,frames/Needle_Passing/D003,1
277,frames/Knot_Tying/D002,frames/Knot_Tying/I002,1
5,frames/DoughRolling/S20,frames/DoughRolling/S37,1
182,frames/Needle_Passing/C004,frames/Needle_Passing/D002,1
54,frames/ChopstickUsing/H3,frames/ChopstickUsing/B5,1
373,frames/Suturing/F004,frames/Suturing/G002,1
48,frames/Knot_Tying/B002,frames/Knot_Tying/G004,1
18,frames/Sonic_Drawing/C1,frames/Sonic_Drawing/A1,1
150,frames/Needle_Passing/B001,frames/Needle_Passing/C003,1
41,frames/Needle_Passing/E005,frames/Needle_Passing/D001,1
123,frames/Needle_Passing/H002,frames/Needle_Passing/C004,1
38,frames/DoughRolling/S53,frames/DoughRolling/S14,1
196,frames/Suturing/C002,frames/Suturing/G002,1
257,frames/Knot_Tying/E005,frames/Knot_Tying/C004,1
106,frames/Knot_Tying/E003,frames/Knot_Tying/B004,1
65,frames/Needle_Passing/I005,frames/Needle_Passing/I002,1
341,frames/Suturing/F002,frames/Suturing/F001,1
64,frames/Needle_Passing/H005,frames/Needle_Passing/D002,1
347,frames/Suturing/C001,frames/Suturing/B004,1
42,frames/Knot_Tying/E001,frames/Knot_Tying/F004,1
0,frames/HandDrawing/B3,frames/HandDrawing/F4,1
51,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/D3,1
84,frames/Needle_Passing/D005,frames/Needle_Passing/C004,1
373,frames/Knot_Tying/F001,frames/Knot_Tying/F005,1
198,frames/Suturing/F005,frames/Suturing/H004,1
26,frames/ChopstickUsing/B2,frames/ChopstickUsing/B3,0
53,frames/Suturing/C001,frames/Suturing/D001,1
341,frames/Suturing/H003,frames/Suturing/B001,1
9,frames/HandDrawing/A3,frames/HandDrawing/F5,1
343,frames/Suturing/C001,frames/Suturing/B005,1
60,frames/Suturing/G005,frames/Suturing/G001,1
247,frames/Suturing/C004,frames/Suturing/B001,1
86,frames/Suturing/C002,frames/Suturing/B003,1
320,frames/Suturing/D005,frames/Suturing/D001,1
128,frames/Suturing/I001,frames/Suturing/D004,1
78,frames/DoughRolling/S28,frames/DoughRolling/S51,1
178,frames/Suturing/H005,frames/Suturing/D005,1
19,frames/DoughRolling/S08,frames/DoughRolling/S34,1
26,frames/Needle_Passing/C001,frames/Needle_Passing/B001,1
123,frames/Knot_Tying/D004,frames/Knot_Tying/E004,1
196,frames/ChopstickUsing/H2,frames/ChopstickUsing/G5,1
329,frames/Suturing/C004,frames/Suturing/C001,1
86,frames/ChopstickUsing/F1,frames/ChopstickUsing/F3,1
255,frames/ChopstickUsing/H2,frames/ChopstickUsing/C1,1
300,frames/Suturing/D005,frames/Suturing/D003,1
39,frames/Sonic_Drawing/B2,frames/Sonic_Drawing/B5,1
104,frames/Knot_Tying/F002,frames/Knot_Tying/E004,1
140,frames/Suturing/F001,frames/Suturing/B002,1
94,frames/Suturing/C002,frames/Suturing/E004,1
228,frames/ChopstickUsing/A1,frames/ChopstickUsing/A4,1
49,frames/Knot_Tying/B001,frames/Knot_Tying/B004,1
13,frames/DoughRolling/S18,frames/DoughRolling/S09,1
155,frames/ChopstickUsing/H4,frames/ChopstickUsing/H1,1
184,frames/Needle_Passing/I005,frames/Needle_Passing/C005,1
317,frames/Suturing/G002,frames/Suturing/H001,1
1,frames/Suturing/F001,frames/Suturing/E003,1
130,frames/Needle_Passing/F001,frames/Needle_Passing/C004,1
282,frames/Suturing/C004,frames/Suturing/F003,1
305,frames/Suturing/F002,frames/Suturing/D005,1
374,frames/Suturing/F003,frames/Suturing/B003,1
222,frames/ChopstickUsing/D4,frames/ChopstickUsing/E2,1
72,frames/DoughRolling/S20,frames/DoughRolling/S11,1
81,frames/Suturing/F005,frames/Suturing/E004,1
127,frames/Knot_Tying/E005,frames/Knot_Tying/D002,1
290,frames/Knot_Tying/C004,frames/Knot_Tying/E004,1
11,frames/Suturing/C002,frames/Suturing/E002,0
38,frames/HandDrawing/B3,frames/HandDrawing/B5,1
366,frames/Knot_Tying/E005,frames/Knot_Tying/B001,1
60,frames/Sonic_Drawing/B1,frames/Sonic_Drawing/A1,1
13,frames/DoughRolling/S14,frames/DoughRolling/S28,0
38,frames/ChopstickUsing/D2,frames/ChopstickUsing/A4,1
314,frames/Knot_Tying/C004,frames/Knot_Tying/F005,1
1,frames/Sonic_Drawing/A2,frames/Sonic_Drawing/D1,1
17,frames/HandDrawing/B2,frames/HandDrawing/E4,0
87,frames/ChopstickUsing/H4,frames/ChopstickUsing/A4,1
112,frames/Suturing/I001,frames/Suturing/D005,1
41,frames/Suturing/I001,frames/Suturing/B005,1
141,frames/Knot_Tying/E001,frames/Knot_Tying/B004,1
189,frames/ChopstickUsing/F5,frames/ChopstickUsing/G1,1
64,frames/Suturing/I002,frames/Suturing/D003,1
128,frames/Knot_Tying/B001,frames/Knot_Tying/G002,1
290,frames/ChopstickUsing/B2,frames/ChopstickUsing/G5,1
280,frames/ChopstickUsing/D4,frames/ChopstickUsing/F1,1
158,frames/Knot_Tying/E001,frames/Knot_Tying/F001,1
2,frames/Suturing/C004,frames/Suturing/F001,1
69,frames/Suturing/D002,frames/Suturing/E001,1
93,frames/ChopstickUsing/A2,frames/ChopstickUsing/G2,1
178,frames/ChopstickUsing/A2,frames/ChopstickUsing/F3,1
101,frames/ChopstickUsing/B2,frames/ChopstickUsing/G1,1
73,frames/Suturing/E004,frames/Suturing/G002,1
178,frames/ChopstickUsing/D4,frames/ChopstickUsing/C4,1
23,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/B3,1
30,frames/DoughRolling/S19,frames/DoughRolling/S28,0
238,frames/Suturing/I004,frames/Suturing/G004,1
294,frames/Knot_Tying/F005,frames/Knot_Tying/F003,1
273,frames/Suturing/C004,frames/Suturing/D001,1
71,frames/DoughRolling/S36,frames/DoughRolling/S35,1
33,frames/ChopstickUsing/B1,frames/ChopstickUsing/G3,1
222,frames/Knot_Tying/F005,frames/Knot_Tying/I005,1
64,frames/Suturing/E005,frames/Suturing/D002,1
204,frames/Suturing/D002,frames/Suturing/D003,1
24,frames/DoughRolling/S37,frames/DoughRolling/S35,1
88,frames/ChopstickUsing/H4,frames/ChopstickUsing/C2,1
153,frames/Knot_Tying/E002,frames/Knot_Tying/F001,1
73,frames/Suturing/H001,frames/Suturing/G001,1
138,frames/Needle_Passing/H004,frames/Needle_Passing/D001,1
16,frames/ChopstickUsing/A1,frames/ChopstickUsing/E5,1
182,frames/Knot_Tying/C003,frames/Knot_Tying/B001,1
154,frames/ChopstickUsing/H3,frames/ChopstickUsing/F1,1
22,frames/ChopstickUsing/B3,frames/ChopstickUsing/A1,1
23,frames/ChopstickUsing/A5,frames/ChopstickUsing/G4,0
66,frames/ChopstickUsing/B3,frames/ChopstickUsing/G5,1
199,frames/Knot_Tying/B001,frames/Knot_Tying/G001,1
201,frames/Suturing/E001,frames/Suturing/D004,1
33,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/D1,1
27,frames/ChopstickUsing/C4,frames/ChopstickUsing/G4,1
67,frames/Needle_Passing/F004,frames/Needle_Passing/H004,1
7,frames/Needle_Passing/D004,frames/Needle_Passing/C001,1
131,frames/Needle_Passing/H005,frames/Needle_Passing/B004,1
119,frames/Needle_Passing/I004,frames/Needle_Passing/B003,1
77,frames/Suturing/F003,frames/Suturing/B001,1
329,frames/Knot_Tying/E002,frames/Knot_Tying/H005,1
250,frames/ChopstickUsing/C2,frames/ChopstickUsing/F3,1
342,frames/Suturing/F004,frames/Suturing/B004,1
200,frames/ChopstickUsing/H5,frames/ChopstickUsing/E2,1
107,frames/Suturing/E005,frames/Suturing/B005,1
338,frames/Knot_Tying/D005,frames/Knot_Tying/D003,1
277,frames/ChopstickUsing/H4,frames/ChopstickUsing/C4,1
48,frames/Knot_Tying/G002,frames/Knot_Tying/G004,1
104,frames/ChopstickUsing/D3,frames/ChopstickUsing/G5,1
181,frames/Needle_Passing/F001,frames/Needle_Passing/D002,1
90,frames/DoughRolling/S25,frames/DoughRolling/S32,1
132,frames/Suturing/F001,frames/Suturing/I003,1
152,frames/Knot_Tying/B003,frames/Knot_Tying/B004,1
286,frames/Suturing/I004,frames/Suturing/I003,1
180,frames/ChopstickUsing/C1,frames/ChopstickUsing/G5,1
39,frames/ChopstickUsing/A3,frames/ChopstickUsing/G3,1
209,frames/Knot_Tying/E004,frames/Knot_Tying/G005,1
53,frames/DoughRolling/S32,frames/DoughRolling/S36,0
35,frames/Knot_Tying/D001,frames/Knot_Tying/G002,1
359,frames/Knot_Tying/G002,frames/Knot_Tying/B002,1
77,frames/DoughRolling/S29,frames/DoughRolling/S17,1
27,frames/DoughRolling/S17,frames/DoughRolling/S22,0
26,frames/ChopstickUsing/H4,frames/ChopstickUsing/G1,1
208,frames/Suturing/E001,frames/Suturing/B005,1
230,frames/Needle_Passing/B004,frames/Needle_Passing/C004,1
80,frames/Suturing/C001,frames/Suturing/B001,1
278,frames/Needle_Passing/B004,frames/Needle_Passing/C003,1
269,frames/Needle_Passing/B004,frames/Needle_Passing/I002,1
137,frames/ChopstickUsing/F2,frames/ChopstickUsing/B4,1
241,frames/ChopstickUsing/E3,frames/ChopstickUsing/A4,1
40,frames/Sonic_Drawing/B5,frames/Sonic_Drawing/D1,1
190,frames/Knot_Tying/D001,frames/Knot_Tying/B003,1
235,frames/Needle_Passing/D005,frames/Needle_Passing/C001,1
191,frames/Knot_Tying/G002,frames/Knot_Tying/F004,1
317,frames/Suturing/C004,frames/Suturing/C002,1
149,frames/ChopstickUsing/D4,frames/ChopstickUsing/D3,1
350,frames/Suturing/F005,frames/Suturing/G002,1
68,frames/Sonic_Drawing/A5,frames/Sonic_Drawing/D1,1
